Gene_a	Celltype_a	Gene_b	Celltype_b
MEL	PTGES3	Pc	PTGER3	
MEL	PTGES3	Pc	PTGER4	
MEL	PTGR1	HFC	LTB4R	
MEL	PTGR1	KC	LTB4R	
MEL	PTGR1	KC	LTB4R2	
MEL	PTGR1	Channel	LTB4R	
MEL	PTN	HFC	PTPRZ1	
MEL	PTN	KC	PTPRZ1	
MEL	PTN	Channel	PTPRZ1	
MEL	PTN	MEL	PTPRZ1	
MEL	PTN	SGC	PTPRZ1	
MEL	PTN	Schwann	ALK	
MEL	PTN	Schwann	PTPRZ1	
MEL	PTN	Sebocyte	PTPRZ1	
MEL	PTPRS	FB	NTRK3	
MEL	PTPRS	MEC	NTRK3	
MEL	PTPRS	Pc	NTRK3	
MEL	PTPRS	SGC	NTRK3	
MEL	SDC2	FB	ADGRA2	
MEL	SDC2	LEC	ADGRA2	
MEL	SDC2	Pc	ADGRA2	
MEL	SDC2	SGC	FGFR4	
MEL	SDC2	VEC	ADGRA2	
MEL	SEMA3C	FB	NRP2	
MEL	SEMA3C	HFC	NRP2	
MEL	SEMA3C	KC	NRP2	
MEL	SEMA3C	Channel	NRP2	
MEL	SEMA3C	LC	NRP2	
MEL	SEMA3C	LEC	NRP2	
MEL	SEMA3C	MEC	NRP2	
MEL	SEMA3C	MEL	NRP2	
MEL	SEMA3C	Mac	NRP2	
MEL	SEMA3C	Mast	NRP2	
MEL	SEMA3C	Pc	NRP2	
MEL	SEMA3C	Schwann	NRP2	
MEL	SEMA3C	VEC	NRP2	
MEL	SEMA4A	FB	PLXND1	
MEL	SEMA4A	LC	PLXND1	
MEL	SEMA4A	LEC	PLXND1	
MEL	SEMA4A	MEL	PLXND1	
MEL	SEMA4A	Mac	PLXND1	
MEL	SEMA4A	Pc	PLXND1	
MEL	SEMA4A	Schwann	PLXND1	
MEL	SEMA4A	VEC	PLXND1	
MEL	SEMA4C	FB	PLXNB2	
MEL	SEMA4C	HFC	PLXNB2	
MEL	SEMA4C	KC	PLXNB2	
MEL	SEMA4C	Channel	PLXNB2	
MEL	SEMA4C	MEC	PLXNB2	
MEL	SEMA4C	Mac	PLXNB2	
MEL	SEMA4C	Pc	PLXNB2	
MEL	SEMA4C	SGC	PLXNB2	
MEL	SEMA4C	Schwann	PLXNB2	
MEL	SEMA4C	Sebocyte	PLXNB2	
MEL	SEMA4C	VEC	PLXNB2	
MEL	SEMA6A	FB	NRP1	
MEL	SEMA6A	FB	PLXNA2	
MEL	SEMA6A	HFC	NRP1	
MEL	SEMA6A	HFC	PLXNA2	
MEL	SEMA6A	KC	NRP1	
MEL	SEMA6A	KC	PLXNA2	
MEL	SEMA6A	LC	NRP1	
MEL	SEMA6A	LC	PLXNA2	
MEL	SEMA6A	MEC	NRP1	
MEL	SEMA6A	MEC	PLXNA2	
MEL	SEMA6A	Mac	NRP1	
MEL	SEMA6A	Mac	PLXNA2	
MEL	SEMA6A	Pc	NRP1	
MEL	SEMA6A	Pc	PLXNA2	
MEL	SEMA6A	Sebocyte	NRP1	
MEL	SEMA6A	Sebocyte	PLXNA2	
MEL	SEMA6A	VEC	NRP1	
MEL	SEMA6A	VEC	PLXNA2	
MEL	SEMA7A	FB	ITGA1	
MEL	SEMA7A	FB	ITGB1	
MEL	SEMA7A	FB	PLXNC1	
MEL	SEMA7A	LC	PLXNC1	
MEL	SEMA7A	LEC	ITGA1	
MEL	SEMA7A	LEC	ITGB1	
MEL	SEMA7A	Lymphocyte	ITGA1	
MEL	SEMA7A	Lymphocyte	ITGB1	
MEL	SEMA7A	MEC	ITGA1	
MEL	SEMA7A	MEC	ITGB1	
MEL	SEMA7A	MEL	PLXNC1	
MEL	SEMA7A	Mac	PLXNC1	
MEL	SEMA7A	Pc	ITGA1	
MEL	SEMA7A	Pc	ITGB1	
MEL	SEMA7A	Schwann	ITGA1	
MEL	SEMA7A	Schwann	ITGB1	
MEL	SEMA7A	VEC	ITGA1	
MEL	SEMA7A	VEC	ITGB1	
MEL	SLC1A3	FB	GRIA3	
MEL	SLC1A3	FB	GRIA4	
MEL	SLC1A3	FB	GRIK1	
MEL	SLC1A3	FB	GRIK2	
MEL	SLC1A3	HFC	GRIA1	
MEL	SLC1A3	HFC	GRIA4	
MEL	SLC1A3	LC	GRM7	
MEL	SLC1A3	LEC	GRIA1	
MEL	SLC1A3	MEL	GRIK1	
MEL	SLC1A3	MEL	GRIK2	
MEL	SLC1A3	MEL	GRM7	
MEL	SLC1A3	SGC	GRIA2	
MEL	SLC1A3	SGC	GRIA4	
MEL	SLC1A3	Schwann	GRIA3	
MEL	SLC1A3	Schwann	GRIK2	
MEL	SLC1A3	Schwann	GRIK3	
MEL	SLIT2	FB	ROBO1	
MEL	SLIT2	FB	ROBO2	
MEL	SLIT2	KC	ROBO1	
MEL	SLIT2	MEC	ROBO1	
MEL	SLIT2	Pc	ROBO1	
MEL	SLITRK2	FB	PTPRD	
MEL	SLITRK2	FB	PTPRS	
MEL	SLITRK2	HFC	PTPRD	
MEL	SLITRK2	HFC	PTPRS	
MEL	SLITRK2	KC	PTPRD	
MEL	SLITRK2	KC	PTPRS	
MEL	SLITRK2	Channel	PTPRD	
MEL	SLITRK2	Channel	PTPRS	
MEL	SLITRK2	LC	PTPRD	
MEL	SLITRK2	LEC	PTPRS	
MEL	SLITRK2	MEC	PTPRS	
MEL	SLITRK2	MEL	PTPRS	
MEL	SLITRK2	Mast	PTPRS	
MEL	SLITRK2	Pc	PTPRS	
MEL	SLITRK2	SGC	PTPRS	
MEL	SLITRK2	Schwann	PTPRS	
MEL	SRD5A1	FB	AR	
MEL	SRD5A3	FB	AR	
MEL	SRD5A3	KC	AR	
MEL	SRD5A3	Pc	AR	
MEL	SRD5A3	SGC	AR	
MEL	SRD5A3	Sebocyte	AR	
MEL	TAFA5	FB	S1PR2	
MEL	TAFA5	SGC	S1PR2	
MEL	TGFB1	FB	TGFBR1	
MEL	TGFB1	FB	TGFBR2	
MEL	TGFB1	FB	TGFBR3	
MEL	TGFB1	LEC	TGFBR3	
MEL	TGFB1	Lymphocyte	TGFBR3	
MEL	TGFB1	MEC	TGFBR3	
MEL	TGFB1	Sebocyte	TGFBR3	
MEL	TGFB1	VEC	TGFBR3	
MEL	TGFB2	FB	ACVR1	
MEL	TGFB2	FB	TGFBR1	
MEL	TGFB2	FB	TGFBR2	
MEL	TGFB2	FB	TGFBR3	
MEL	TGFB2	LEC	TGFBR3	
MEL	TGFB2	Lymphocyte	TGFBR1	
MEL	TGFB2	Lymphocyte	TGFBR2	
MEL	TGFB2	Lymphocyte	TGFBR3	
MEL	TGFB2	MEC	ACVR1	
MEL	TGFB2	MEC	TGFBR1	
MEL	TGFB2	MEC	TGFBR2	
MEL	TGFB2	MEC	TGFBR3	
MEL	TGFB2	Mac	TGFBR1	
MEL	TGFB2	Mac	TGFBR2	
MEL	TGFB2	Schwann	TGFBR1	
MEL	TGFB2	Schwann	TGFBR2	
MEL	TGFB2	Schwann	TGFBR3	
MEL	TGFB2	VEC	ACVR1	
MEL	TGFB2	VEC	TGFBR2	
MEL	TGFB2	VEC	TGFBR3	
MEL	TNFSF12	FB	TNFRSF12A	
MEL	TNFSF12	HFC	TNFRSF12A	
MEL	TNFSF12	KC	TNFRSF12A	
MEL	TNFSF12	KC	TNFRSF25	
MEL	TNFSF12	Channel	TNFRSF12A	
MEL	TNFSF12	LC	TNFRSF12A	
MEL	TNFSF12	LEC	TNFRSF12A	
MEL	TNFSF12	Lymphocyte	TNFRSF12A	
MEL	TNFSF12	Lymphocyte	TNFRSF25	
MEL	TNFSF12	MEC	TNFRSF12A	
MEL	TNFSF12	MEL	TNFRSF12A	
MEL	TNFSF12	Mac	TNFRSF12A	
MEL	TNFSF12	Mast	TNFRSF12A	
MEL	TNFSF12	Pc	TNFRSF12A	
MEL	TNFSF12	SGC	TNFRSF12A	
MEL	TNFSF12	Schwann	TNFRSF12A	
MEL	TNFSF12	VEC	TNFRSF12A	
MEL	TYR	MEL	GPR143	
MEL	TYR	Sebocyte	GPR143	
MEL	UBASH3B	FB	ESR1	
MEL	UBASH3B	FB	PPARA	
MEL	UBASH3B	HFC	ESR1	
MEL	UBASH3B	HFC	PPARA	
MEL	UBASH3B	KC	PPARA	
MEL	UBASH3B	Channel	PPARA	
MEL	UBASH3B	MEL	ESR1	
MEL	UBASH3B	Pc	ESR1	
MEL	UBASH3B	SGC	PPARA	
MEL	UBASH3B	Sebocyte	ESR1	
MEL	UBASH3B	Sebocyte	PPARA	
MEL	VEGFB	FB	NRP1	
MEL	VEGFB	HFC	NRP1	
MEL	VEGFB	KC	NRP1	
MEL	VEGFB	LC	FLT1	
MEL	VEGFB	LC	NRP1	
MEL	VEGFB	MEC	NRP1	
MEL	VEGFB	Mac	FLT1	
MEL	VEGFB	Mac	NRP1	
MEL	VEGFB	Pc	FLT1	
MEL	VEGFB	Pc	NRP1	
MEL	VEGFB	SGC	NRP1	
MEL	VEGFB	Schwann	NRP1	
MEL	VEGFB	Sebocyte	NRP1	
MEL	VEGFB	VEC	FLT1	
MEL	VEGFB	VEC	KDR	
MEL	VEGFB	VEC	NRP1	
MEL	WNT2B	FB	FZD1	
MEL	WNT2B	FB	FZD7	
MEL	WNT2B	FB	LRP6	
MEL	WNT2B	FB	SFRP1	
MEL	WNT2B	FB	SFRP2	
MEL	WNT2B	FB	WIF1	
MEL	WNT2B	HFC	FRZB	
MEL	WNT2B	HFC	FZD1	
MEL	WNT2B	HFC	FZD3	
MEL	WNT2B	HFC	FZD7	
MEL	WNT2B	HFC	FZD8	
MEL	WNT2B	HFC	LRP6	
MEL	WNT2B	HFC	SFRP1	
MEL	WNT2B	HFC	WIF1	
MEL	WNT2B	Channel	FZD3	
MEL	WNT2B	Channel	FZD7	
MEL	WNT2B	Channel	LRP6	
MEL	WNT2B	Channel	SFRP1	
MEL	WNT2B	LEC	FZD10	
MEL	WNT2B	LEC	FZD6	
MEL	WNT2B	LEC	LRP5	
MEL	WNT2B	LEC	LRP6	
MEL	WNT2B	MEC	FZD7	
MEL	WNT2B	MEC	LRP5	
MEL	WNT2B	MEC	LRP6	
MEL	WNT2B	MEC	SFRP1	
MEL	WNT2B	MEL	FRZB	
MEL	WNT2B	MEL	FZD3	
MEL	WNT2B	MEL	LRP6	
MEL	WNT2B	Pc	FRZB	
MEL	WNT2B	SGC	FRZB	
MEL	WNT2B	SGC	FZD1	
MEL	WNT2B	SGC	LRP5	
MEL	WNT2B	SGC	LRP6	
MEL	WNT2B	SGC	SFRP1	
MEL	WNT2B	Schwann	FZD3	
MEL	WNT2B	Schwann	LRP6	
MEL	WNT2B	Schwann	SFRP1	
MEL	WNT2B	VEC	FZD4	
MEL	WNT2B	VEC	FZD6	
MEL	WNT2B	VEC	LRP5	
MEL	WNT2B	VEC	LRP6	
MEL	WNT4	FB	FZD1	
MEL	WNT4	FB	FZD7	
MEL	WNT4	FB	LRP6	
MEL	WNT4	FB	SFRP1	
MEL	WNT4	FB	SFRP2	
MEL	WNT4	FB	SFRP4	
MEL	WNT4	FB	WIF1	
MEL	WNT4	HFC	FRZB	
MEL	WNT4	HFC	FZD1	
MEL	WNT4	HFC	FZD3	
MEL	WNT4	HFC	FZD6	
MEL	WNT4	HFC	FZD7	
MEL	WNT4	HFC	FZD8	
MEL	WNT4	HFC	LRP5	
MEL	WNT4	HFC	LRP6	
MEL	WNT4	HFC	SFRP1	
MEL	WNT4	HFC	WIF1	
MEL	WNT4	KC	SFRP1	
MEL	WNT4	Channel	FZD1	
MEL	WNT4	Channel	FZD10	
MEL	WNT4	Channel	FZD3	
MEL	WNT4	Channel	FZD7	
MEL	WNT4	Channel	FZD8	
MEL	WNT4	Channel	LRP6	
MEL	WNT4	Channel	SFRP1	
MEL	WNT4	LEC	FZD10	
MEL	WNT4	LEC	FZD4	
MEL	WNT4	LEC	FZD6	
MEL	WNT4	LEC	LRP5	
MEL	WNT4	LEC	LRP6	
MEL	WNT4	MEC	FRZB	
MEL	WNT4	MEC	FZD1	
MEL	WNT4	MEC	FZD6	
MEL	WNT4	MEC	FZD7	
MEL	WNT4	MEC	LRP5	
MEL	WNT4	MEC	LRP6	
MEL	WNT4	MEC	SFRP1	
MEL	WNT4	MEL	FRZB	
MEL	WNT4	MEL	FZD3	
MEL	WNT4	MEL	LRP6	
MEL	WNT4	Pc	FRZB	
MEL	WNT4	Pc	FZD10	
MEL	WNT4	Pc	FZD7	
MEL	WNT4	Pc	LRP6	
MEL	WNT4	SGC	FRZB	
MEL	WNT4	SGC	FZD1	
MEL	WNT4	SGC	LRP5	
MEL	WNT4	SGC	LRP6	
MEL	WNT4	SGC	SFRP1	
MEL	WNT4	Schwann	FZD3	
MEL	WNT4	Schwann	LRP6	
MEL	WNT4	Schwann	SFRP1	
MEL	WNT4	VEC	FZD4	
MEL	WNT4	VEC	FZD6	
MEL	WNT4	VEC	LRP5	
MEL	WNT4	VEC	LRP6	
MEL	WNT5B	FB	FRZB	
MEL	WNT5B	FB	FZD1	
MEL	WNT5B	FB	FZD10	
MEL	WNT5B	FB	FZD3	
MEL	WNT5B	FB	FZD4	
MEL	WNT5B	FB	FZD7	
MEL	WNT5B	FB	LRP5	
MEL	WNT5B	FB	LRP6	
MEL	WNT5B	FB	SFRP1	
MEL	WNT5B	FB	SFRP2	
MEL	WNT5B	FB	SFRP4	
MEL	WNT5B	FB	WIF1	
MEL	WNT5B	HFC	FRZB	
MEL	WNT5B	HFC	FZD1	
MEL	WNT5B	HFC	FZD3	
MEL	WNT5B	HFC	FZD6	
MEL	WNT5B	HFC	FZD7	
MEL	WNT5B	HFC	FZD8	
MEL	WNT5B	HFC	LRP5	
MEL	WNT5B	HFC	LRP6	
MEL	WNT5B	HFC	SFRP1	
MEL	WNT5B	HFC	WIF1	
MEL	WNT5B	KC	FZD1	
MEL	WNT5B	KC	FZD10	
MEL	WNT5B	KC	FZD6	
MEL	WNT5B	KC	FZD7	
MEL	WNT5B	KC	LRP5	
MEL	WNT5B	KC	LRP6	
MEL	WNT5B	KC	SFRP1	
MEL	WNT5B	Channel	FZD1	
MEL	WNT5B	Channel	FZD10	
MEL	WNT5B	Channel	FZD3	
MEL	WNT5B	Channel	FZD6	
MEL	WNT5B	Channel	FZD7	
MEL	WNT5B	Channel	FZD8	
MEL	WNT5B	Channel	LRP5	
MEL	WNT5B	Channel	LRP6	
MEL	WNT5B	Channel	SFRP1	
MEL	WNT5B	LEC	FZD10	
MEL	WNT5B	LEC	FZD4	
MEL	WNT5B	LEC	FZD6	
MEL	WNT5B	LEC	LRP5	
MEL	WNT5B	LEC	LRP6	
MEL	WNT5B	MEC	FRZB	
MEL	WNT5B	MEC	FZD1	
MEL	WNT5B	MEC	FZD3	
MEL	WNT5B	MEC	FZD6	
MEL	WNT5B	MEC	FZD7	
MEL	WNT5B	MEC	LRP5	
MEL	WNT5B	MEC	LRP6	
MEL	WNT5B	MEC	SFRP1	
MEL	WNT5B	MEC	WIF1	
MEL	WNT5B	MEL	FRZB	
MEL	WNT5B	MEL	FZD3	
MEL	WNT5B	MEL	FZD6	
MEL	WNT5B	MEL	LRP6	
MEL	WNT5B	Pc	FRZB	
MEL	WNT5B	Pc	FZD10	
MEL	WNT5B	Pc	FZD7	
MEL	WNT5B	Pc	LRP5	
MEL	WNT5B	Pc	LRP6	
MEL	WNT5B	SGC	FRZB	
MEL	WNT5B	SGC	FZD1	
MEL	WNT5B	SGC	FZD3	
MEL	WNT5B	SGC	FZD4	
MEL	WNT5B	SGC	FZD5	
MEL	WNT5B	SGC	FZD6	
MEL	WNT5B	SGC	FZD7	
MEL	WNT5B	SGC	LRP5	
MEL	WNT5B	SGC	LRP6	
MEL	WNT5B	SGC	SFRP1	
MEL	WNT5B	Schwann	FZD3	
MEL	WNT5B	Schwann	FZD7	
MEL	WNT5B	Schwann	LRP6	
MEL	WNT5B	Schwann	SFRP1	
MEL	WNT5B	Schwann	SFRP5	
MEL	WNT5B	Sebocyte	FZD1	
MEL	WNT5B	Sebocyte	FZD3	
MEL	WNT5B	Sebocyte	FZD4	
MEL	WNT5B	Sebocyte	FZD5	
MEL	WNT5B	Sebocyte	FZD6	
MEL	WNT5B	Sebocyte	FZD7	
MEL	WNT5B	Sebocyte	LRP5	
MEL	WNT5B	Sebocyte	LRP6	
MEL	WNT5B	VEC	FZD4	
MEL	WNT5B	VEC	FZD6	
MEL	WNT5B	VEC	FZD8	
MEL	WNT5B	VEC	LRP5	
MEL	WNT5B	VEC	LRP6	
Mac	ADM	LEC	RAMP3	
Mac	ADM	VEC	CALCRL	
Mac	ADM	VEC	GPER1	
Mac	ADM	VEC	RAMP3	
Mac	AGRN	FB	PTPRS	
Mac	AGRN	HFC	PTPRS	
Mac	AGRN	MEC	PTPRS	
Mac	AGRN	MEL	PTPRS	
Mac	AGRN	Pc	PTPRS	
Mac	AGRN	Schwann	PTPRS	
Mac	AKR1B1	FB	PTGFR	
Mac	AKR1B1	Channel	PTGFR	
Mac	ALCAM	Lymphocyte	CD6	
Mac	ALDH1A1	FB	CRABP2	
Mac	ALDH1A1	FB	RARA	
Mac	ALDH1A1	FB	RARG	
Mac	ALDH1A1	FB	RORB	
Mac	ALDH1A1	FB	RXRA	
Mac	ALDH1A1	FB	RXRB	
Mac	ALDH1A1	KC	CRABP2	
Mac	ALDH1A1	KC	RARG	
Mac	ALDH1A1	KC	RXRA	
Mac	ALDH1A1	KC	RXRB	
Mac	ALDH1A1	Channel	CRABP2	
Mac	ALDH1A1	Channel	RARB	
Mac	ALDH1A1	Channel	RARG	
Mac	ALDH1A1	Channel	RXRA	
Mac	ALDH1A1	Channel	RXRB	
Mac	ALDH1A1	MEC	CRABP2	
Mac	ALDH1A1	MEC	RARA	
Mac	ALDH1A1	MEC	RARB	
Mac	ALDH1A1	MEC	RXRA	
Mac	ALDH1A1	MEC	RXRB	
Mac	ALDH1A1	SGC	CRABP2	
Mac	ALDH1A1	SGC	RARA	
Mac	ALDH1A1	SGC	RARB	
Mac	ALDH1A1	SGC	RARG	
Mac	ALDH1A1	SGC	RXRA	
Mac	ALDH1A1	SGC	RXRB	
Mac	ALDH1A1	Schwann	RORB	
Mac	ALDH1A1	Sebocyte	CRABP2	
Mac	ALDH1A1	Sebocyte	RXRB	
Mac	ALDH1A2	FB	CRABP2	
Mac	ALDH1A2	FB	RARA	
Mac	ALDH1A2	FB	RARG	
Mac	ALDH1A2	FB	RORB	
Mac	ALDH1A2	FB	RXRA	
Mac	ALDH1A2	FB	RXRB	
Mac	ALDH1A2	KC	CRABP2	
Mac	ALDH1A2	KC	RARG	
Mac	ALDH1A2	KC	RXRA	
Mac	ALDH1A2	KC	RXRB	
Mac	ALDH1A2	Channel	CRABP2	
Mac	ALDH1A2	Channel	RARB	
Mac	ALDH1A2	Channel	RARG	
Mac	ALDH1A2	Channel	RXRB	
Mac	ALDH1A2	SGC	CRABP2	
Mac	ALDH1A2	SGC	RARB	
Mac	ALDH1A2	SGC	RXRB	
Mac	ALDH1A2	Schwann	RORB	
Mac	ALOX5	LC	CYSLTR1	
Mac	ALOX5	Lymphocyte	CYSLTR1	
Mac	ALOX5	Lymphocyte	CYSLTR2	
Mac	ALOX5	MEL	CYSLTR2	
Mac	ALOX5	Mac	CYSLTR1	
Mac	ALOX5	Mac	CYSLTR2	
Mac	ALOX5	Mast	CYSLTR1	
Mac	ALOX5	Pc	CYSLTR2	
Mac	ALOX5	VEC	CYSLTR1	
Mac	ALOX5AP	LC	CYSLTR1	
Mac	ALOX5AP	Lymphocyte	CYSLTR1	
Mac	ALOX5AP	Lymphocyte	CYSLTR2	
Mac	ALOX5AP	MEL	CYSLTR2	
Mac	ALOX5AP	Mac	CYSLTR1	
Mac	ALOX5AP	Mac	CYSLTR2	
Mac	ALOX5AP	Mast	CYSLTR1	
Mac	ALOX5AP	Pc	CYSLTR2	
Mac	ALOX5AP	VEC	CYSLTR1	
Mac	ANXA1	LC	FPR1	
Mac	ANXA1	LC	FPR3	
Mac	ANXA1	Mac	FPR1	
Mac	ANXA1	Mac	FPR3	
Mac	ANXA1	Mast	FPR3	
Mac	APLP2	FB	PLXNA4	
Mac	APLP2	LEC	PLXNA4	
Mac	APLP2	SGC	PIGR	
Mac	APLP2	Schwann	PLXNA4	
Mac	APLP2	VEC	PLXNA4	
Mac	APP	LC	CD74	
Mac	APP	Mac	CD74	
Mac	APP	Mast	TNFRSF21	
Mac	APP	SGC	SORL1	
Mac	APP	VEC	CD74	
Mac	AREG	FB	EGFR	
Mac	AREG	HFC	EGFR	
Mac	AREG	KC	EGFR	
Mac	AREG	Channel	EGFR	
Mac	AREG	MEC	EGFR	
Mac	AREG	Sebocyte	EGFR	
Mac	B2M	FB	IL6ST	
Mac	B2M	HFC	IL6ST	
Mac	B2M	KC	IL6ST	
Mac	B2M	LC	IL6ST	
Mac	B2M	LEC	IL6ST	
Mac	B2M	Lymphocyte	IL6ST	
Mac	B2M	MEC	IL6ST	
Mac	B2M	MEL	IL6ST	
Mac	B2M	Mac	IL6ST	
Mac	B2M	Mast	IL6ST	
Mac	B2M	Pc	IL6ST	
Mac	B2M	SGC	IL6ST	
Mac	B2M	Schwann	IL6ST	
Mac	B2M	VEC	IL6ST	
Mac	BAG6	Lymphocyte	NCR3	
Mac	BMP6	FB	ACVR1	
Mac	BMP6	FB	ACVR2A	
Mac	BMP6	FB	BMPR1A	
Mac	BMP6	FB	BMPR2	
Mac	BMP6	HFC	ACVR1	
Mac	BMP6	HFC	ACVR2A	
Mac	BMP6	HFC	BMPR1A	
Mac	BMP6	HFC	BMPR2	
Mac	BMP6	KC	ACVR1	
Mac	BMP6	KC	ACVR2A	
Mac	BMP6	KC	BMPR1A	
Mac	BMP6	KC	BMPR1B	
Mac	BMP6	KC	BMPR2	
Mac	BMP6	Channel	ACVR1	
Mac	BMP6	Channel	ACVR2A	
Mac	BMP6	Channel	BMPR1A	
Mac	BMP6	Channel	BMPR2	
Mac	BMP6	LEC	ACVR1	
Mac	BMP6	LEC	ACVR2A	
Mac	BMP6	LEC	BMPR2	
Mac	BMP6	MEC	ACVR1	
Mac	BMP6	MEC	ACVR2A	
Mac	BMP6	MEC	BMPR1A	
Mac	BMP6	MEC	BMPR1B	
Mac	BMP6	MEC	BMPR2	
Mac	BMP6	MEL	ACVR1	
Mac	BMP6	MEL	ACVR2A	
Mac	BMP6	MEL	BMPR1A	
Mac	BMP6	MEL	BMPR1B	
Mac	BMP6	MEL	BMPR2	
Mac	BMP6	Mac	ACVR1	
Mac	BMP6	Mac	ACVR2A	
Mac	BMP6	Mac	BMPR2	
Mac	BMP6	Mast	BMPR1A	
Mac	BMP6	Mast	BMPR2	
Mac	BMP6	Pc	ACVR1	
Mac	BMP6	Pc	ACVR2A	
Mac	BMP6	Pc	BMPR1A	
Mac	BMP6	Pc	BMPR1B	
Mac	BMP6	Pc	BMPR2	
Mac	BMP6	SGC	ACVR1	
Mac	BMP6	SGC	ACVR2A	
Mac	BMP6	SGC	BMPR1A	
Mac	BMP6	SGC	BMPR1B	
Mac	BMP6	SGC	BMPR2	
Mac	BMP6	Schwann	ACVR1	
Mac	BMP6	Schwann	ACVR2A	
Mac	BMP6	Schwann	BMPR1A	
Mac	BMP6	Schwann	BMPR1B	
Mac	BMP6	Schwann	BMPR2	
Mac	BMP6	Sebocyte	ACVR1	
Mac	BMP6	Sebocyte	ACVR2A	
Mac	BMP6	Sebocyte	ACVR2B	
Mac	BMP6	Sebocyte	BMPR1A	
Mac	BMP6	Sebocyte	BMPR2	
Mac	BMP6	VEC	ACVR1	
Mac	BMP6	VEC	ACVR2A	
Mac	BMP6	VEC	BMPR2	
Mac	C3	Channel	ITGAM	
Mac	C3	Channel	ITGB2	
Mac	C3	LC	ITGAM	
Mac	C3	LC	ITGB2	
Mac	C3	Mac	C3AR1	
Mac	C3	Mac	C5AR2	
Mac	C3	Mac	ITGAM	
Mac	C3	Mac	ITGB2	
Mac	CADM1	FB	CADM1	
Mac	CADM1	FB	NECTIN3	
Mac	CADM1	HFC	CADM1	
Mac	CADM1	KC	CADM1	
Mac	CADM1	LEC	NECTIN3	
Mac	CADM1	MEC	CADM1	
Mac	CADM1	MEL	CADM1	
Mac	CADM1	MEL	NECTIN3	
Mac	CADM1	Pc	CADM1	
Mac	CADM1	Pc	NECTIN3	
Mac	CADM1	SGC	CADM1	
Mac	CADM1	Schwann	CADM1	
Mac	CADM1	Schwann	NECTIN3	
Mac	CBR1	FB	PTGFR	
Mac	CCL13	LEC	ACKR2	
Mac	CCL13	Mac	CCR2	
Mac	CCL14	Mac	CCR1	
Mac	CCL17	Lymphocyte	CCR4	
Mac	CCL2	LEC	ACKR2	
Mac	CCL2	VEC	ACKR1	
Mac	CCL20	LC	CCR6	
Mac	CCL20	Lymphocyte	CCR6	
Mac	CCL20	Mac	CCR6	
Mac	CCL21	FB	ACKR4	
Mac	CCL21	LC	CCR7	
Mac	CCL21	Lymphocyte	CCR7	
Mac	CCL21	Mac	CCR7	
Mac	CCL22	FB	DPP4	
Mac	CCL22	LEC	DPP4	
Mac	CCL22	Lymphocyte	CCR4	
Mac	CCL22	Lymphocyte	DPP4	
Mac	CCL22	Mast	DPP4	
Mac	CCL22	Sebocyte	DPP4	
Mac	CCL3	LEC	ACKR2	
Mac	CCL3	Mac	CCR1	
Mac	CCL3	Mac	CCR5	
Mac	CCL3L1	Mac	CCR1	
Mac	CCL4	LEC	ACKR2	
Mac	CCL4	Mac	CCR5	
Mac	CCL8	LEC	ACKR2	
Mac	CCL8	Mac	CCR1	
Mac	CCL8	Mac	CCR5	
Mac	CD1B	FB	IL6ST	
Mac	CD1B	HFC	IL6ST	
Mac	CD1B	KC	IL6ST	
Mac	CD1B	LC	IL6ST	
Mac	CD1B	LEC	IL6ST	
Mac	CD1B	Lymphocyte	IL6ST	
Mac	CD1B	MEC	IL6ST	
Mac	CD1B	MEL	IL6ST	
Mac	CD1B	Mac	IL6ST	
Mac	CD1B	Mast	IL6ST	
Mac	CD1B	Pc	IL6ST	
Mac	CD1B	SGC	IL6ST	
Mac	CD1B	Schwann	IL6ST	
Mac	CD1B	VEC	IL6ST	
Mac	CD226	HFC	NECTIN2	
Mac	CD226	KC	NECTIN2	
Mac	CD226	Channel	NECTIN2	
Mac	CD226	LC	NECTIN2	
Mac	CD226	LEC	NECTIN2	
Mac	CD226	MEC	NECTIN2	
Mac	CD226	Mac	NECTIN2	
Mac	CD226	SGC	NECTIN2	
Mac	CD226	Sebocyte	NECTIN2	
Mac	CD226	VEC	NECTIN2	
Mac	CD274	LC	CD80	
Mac	CD274	Lymphocyte	PDCD1	
Mac	CD274	Mac	CD80	
Mac	CD44	LC	TYROBP	
Mac	CD44	Mac	TYROBP	
Mac	CD44	Mast	TYROBP	
Mac	CD44	Sebocyte	SELE	
Mac	CD44	VEC	SELE	
Mac	CD47	FB	SIRPA	
Mac	CD47	HFC	SIRPA	
Mac	CD47	KC	SIRPA	
Mac	CD47	Channel	SIRPA	
Mac	CD47	LC	SIRPA	
Mac	CD47	LEC	SIRPA	
Mac	CD47	MEC	SIRPA	
Mac	CD47	MEL	SIRPA	
Mac	CD47	Mac	SIRPA	
Mac	CD47	SGC	SIRPA	
Mac	CD47	Sebocyte	SIRPA	
Mac	CD47	VEC	SIRPA	
Mac	CD52	LC	SIGLEC10	
Mac	CD52	Mac	SIGLEC10	
Mac	CD55	FB	ADGRE5	
Mac	CD55	LC	ADGRE5	
Mac	CD55	LEC	ADGRE5	
Mac	CD55	Lymphocyte	ADGRE5	
Mac	CD55	MEC	ADGRE5	
Mac	CD55	MEL	ADGRE5	
Mac	CD55	Mac	ADGRE5	
Mac	CD55	Mast	ADGRE5	
Mac	CD55	Pc	ADGRE5	
